kind	anchor	scope	count
oracle-test	dispatch_undo_removes_last_turn_from_active_branch	*	1
oracle-test	dispatch_unknown_command_returns_error_outcome	*	1
oracle-test	dispatch_web_slash	*	1
oracle-test	dropping_clone_does_not_stop_owner	*	1
oracle-test	ds4_base_url	*	1
oracle-test	ds4_base_url_from_env	*	1
oracle-test	ds4_responses_model_fails_closed_without_ds4_env_even_when_openai_env_exists	*	1
oracle-test	ds4_responses_model_uses_ds4_env_not_openai_env	*	1
oracle-test	ds4_uses_dedicated_local_env_var	*	1
oracle-test	due_jobs_marks_running_and_skips_overlap	*	1
oracle-test	due_jobs_tick_writes_sidecar_only_when_state_changed	*	1
oracle-test	dynamic_periodic_matched_completion_renders_result	*	1
oracle-test	dynamic_periodic_no_match_variants_stay_quiet	*	1
oracle-test	dynamic_periodic_poll_status_redacts_and_bounds_summary	*	1
oracle-test	dynamic_poll_matched_result_still_renders	*	1
oracle-test	dynamic_poll_no_match_stays_quiet	*	1
oracle-test	dynamic_poll_no_match_variant_stays_quiet	*	1
oracle-test	dynamic_poll_status_update	*	1
oracle-test	dynamic_skill_slash_command_attaches_skill_without_body_echo	*	1
oracle-test	dynamic_skill_slash_command_hides_disabled_and_builtin_conflicts	*	1
oracle-test	dynamic_skill_slash_command_with_prompt_runs_skill_wrapped_turn	*	1
oracle-test	dynamic_trigger_e2e	*	1
oracle-test	dynamic_trigger_poll_interval_secs	*	1
oracle-test	dynamic_trigger_response	*	1
oracle-test	dynamic_trigger_stream	*	1
oracle-test	eager_input_streaming	*	1
oracle-test	effective_enabled_after_reload	*	1
oracle-test	effective_resume_id	*	1
oracle-test	emit_harness_event	*	1
oracle-test	emit_session_archive_warning	*	1
oracle-test	empty_and_whitespace_prompts_are_skipped	*	1
oracle-test	empty_sidebar_snapshot	*	1
oracle-test	enable_kitty_keyboard	*	1
oracle-test	enable_no_longer_short_circuits_in_execute	*	1
oracle-test	encode_rgba_clipboard_image	*	1
oracle-test	endpoint_sidecar_path	*	1
oracle-test	endpoints_return_state_accept_commands_and_stream_snapshots	*	1
oracle-test	enforce_distillable_text	*	1
oracle-test	enqueue_follow_up	*	1
oracle-test	ensure_trigger_prefix	*	1
oracle-test	entries_to_summarize	*	1
oracle-test	env_api_keys	*	1
oracle-test	env_path_helpers	*	1
oracle-test	env_var_names	*	1
oracle-test	errored_assistant_is_skipped	*	1
oracle-test	errors_on_missing_env	*	1
oracle-test	estimate_text_tokens	*	1
oracle-test	evaluate_stop_hook	*	1
oracle-test	evaluate_with_category	*	1
oracle-test	evaluator_system_prompt	*	1
oracle-test	evaluator_user_prompt	*	1
oracle-test	event_ordering_handled_then_started_then_completed	*	1
oracle-test	exec_high_stderr_volume_does_not_deadlock_stdout_drain	*	1
oracle-test	exec_preserves_stdout_stderr_without_inventing_trailing_newlines	*	1
oracle-test	exec_timeout_kills_backgrounded_descendant_processes	*	1
oracle-test	execute_propagates_cancel_token_to_mcp_client	*	1
oracle-test	explicit_model_not_found_message	*	1
oracle-test	explicit_stop_works_without_any_agent_event	*	1
oracle-test	export_import_rewrites_metadata_and_disables_automation	*	1
oracle-test	export_manifest_uses_explicit_leaf_target_not_leaf_row_id	*	1
oracle-test	export_manifest_uses_last_entry_as_leaf_without_explicit_leaf_row	*	1
oracle-test	extension_ui_request	*	1
oracle-test	extension_ui_response	*	1
oracle-test	extract_dynamic_rule_ids	*	1
oracle-test	extract_shell_command	*	1
oracle-test	extract_user_prompt_text	*	1
oracle-test	extracts_dynamic_rule_ids_from_summary	*	1
oracle-test	f_o_o_bar	*	1
oracle-test	failed_sidecar_write_cleans_up_partial_import	*	1
oracle-test	faux_assistant_message	*	1
oracle-test	faux_stream_fn	*	1
oracle-test	faux_vision_model	*	1
oracle-test	fetch_access_token	*	1
oracle-test	file_info_failed	*	1
oracle-test	file_info_from_meta	*	1
oracle-test	final_tool_output_replaces_progress_for_same_call	*	1
oracle-test	find_cut_point	*	1
oracle-test	find_double_star	*	1
oracle-test	find_path_by_id	*	1
oracle-test	find_session_path	*	1
oracle-test	find_single_star	*	1
oracle-test	find_turn_start_index	*	1
oracle-test	finish_reason_mapping	*	1
oracle-test	fire_once_harness_listener	*	1
oracle-test	fire_once_rules_can_be_marked_fired	*	1
oracle-test	fireworks_compat_disables_cache_on_tools	*	1
oracle-test	first_dynamic_rule_id	*	1
oracle-test	first_frame_renders_synchronously_in_start	*	1
oracle-test	first_kept_entry_id	*	1
oracle-test	first_model_for_provider	*	1
oracle-test	first_user_text	*	1
oracle-test	force_compact_fallback_when_session_branch_read_fails	*	1
oracle-test	force_compact_writes_reachable_first_kept_entry_id_and_resume_preserves_tail	*	1
oracle-test	format_skill_invocation	*	1
oracle-test	format_timestamp_label	*	1
oracle-test	frames_round_trip_as_tagged_json	*	1
oracle-test	from_agent_event	*	1
oracle-test	from_harness_event	*	1
oracle-test	from_registry_and_skills	*	1
oracle-test	from_utf8_lossy	*	1
oracle-test	function_call_arguments	*	1
oracle-test	function_call_output	*	1
oracle-test	general_help_text	*	1
oracle-test	get_available_models	*	1
oracle-test	get_bytes_jpeg	*	1
oracle-test	get_circle_with_description	*	1
oracle-test	get_current_time	*	1
oracle-test	get_entries_to_fork	*	1
oracle-test	get_env_api_key	*	1
oracle-test	get_fork_messages	*	1
oracle-test	get_last_assistant_text	*	1
oracle-test	get_leaf_id	*	1
oracle-test	get_metadata_json	*	1
oracle-test	get_or_try_init	*	1
oracle-test	get_path_to_root	*	1
oracle-test	get_raw_pixels	*	1
oracle-test	get_session_stats	*	1
oracle-test	ghu_refresh_token	*	1
oracle-test	git_log_caps_at_twenty_entries_and_uses_pretty_format	*	1
oracle-test	git_status_reports_untracked_file	*	1
oracle-test	git_tool_e2e	*	1
oracle-test	git_unsupported_subcommand_errors	*	1
oracle-test	global_cron_registry	*	1
oracle-test	goal_evaluator_false_returns_continuation_and_audits_reason	*	1
oracle-test	goal_harness_cell	*	1
oracle-test	goal_start_prompt	*	1
oracle-test	google_api_key	*	1
oracle-test	handle_control_plane_prompt_key	*	1
oracle-test	handle_ctrl_d	*	1
oracle-test	handle_harness_event	*	1
oracle-test	handle_model_picker_key	*	1
oracle-test	handle_mouse_scroll	*	1
oracle-test	handle_survives_clear_after_lookup_for_simple_stream	*	1
oracle-test	handle_survives_unregister_after_lookup	*	1
oracle-test	handle_trigger_accept_persists_audit_custom_entry_with_accepted_state	*	1
oracle-test	handle_trigger_cycle_suppression_persists_cycle_suppressed_state	*	1
oracle-test	handle_trigger_dedup_emits_deduped_state_and_persists_record	*	1
oracle-test	handle_trigger_persistence_failure_still_returns_outcome_and_emits_error	*	1
oracle-test	handle_web_command	*	1
oracle-test	handle_web_relay	*	1
oracle-test	handshake_list_and_call_round_trip	*	1
oracle-test	harness_event_bus_delivers_session_and_branch	*	1
oracle-test	harness_event_bus_isolates_panicking_listener	*	1
oracle-test	harness_with_disk_skill_reload	*	1
oracle-test	harness_with_reloadable_skills	*	1
oracle-test	headless_control_plane_prompt_hook_denies_with_recovery	*	1
oracle-test	headless_yes_control_plane_prompt_hook_allows_without_rendering_payload	*	1
oracle-test	help_lists_control_plane_yes_flag	*	1
oracle-test	help_lists_dynamic_skill_commands_without_body	*	1
oracle-test	help_lists_model_catalog_entry_points	*	1
oracle-test	help_lists_thinking_possible_values	*	1
oracle-test	help_lists_web_and_tui_mode_flags	*	1
oracle-test	help_text_with_skills	*	1
oracle-test	help_topic_renders_command_usage_and_aliases	*	1
oracle-test	help_unknown_topic_gives_recovery_hint	*	1
oracle-test	hex_random_returns_correct_length	*	1
oracle-test	high_volume_stderr_does_not_deadlock_stdout	*	1
oracle-test	hit_returns_wrapped_body	*	1
oracle-test	home_helloworld_trigger_prints_file_contents	*	1
oracle-test	host_is_regional_or_global	*	1
oracle-test	html_to_text	*	1
oracle-test	html_to_text_handles_nbsp_inside_script_without_byte_boundary_panic	*	1
oracle-test	html_to_text_handles_replacement_char_from_truncated_utf8	*	1
oracle-test	html_to_text_indented_paragraphs_have_single_blank_line_between	*	1
oracle-test	html_to_text_preserves_non_ascii_text	*	1
oracle-test	http_auth_recovery	*	1
oracle-test	http_error_becomes_error_event	*	1
oracle-test	hub_agent_abcdefghijklmnopqrstuvwxyz	*	1
oracle-test	hub_agent_secret	*	1
oracle-test	hub_agent_secret_should_not_leave_local_payload	*	1
oracle-test	hub_agent_secret_should_not_persist	*	1
oracle-test	hub_agent_should_not_leak	*	1
oracle-test	hub_code_secret	*	1
oracle-test	hub_hs_abcdefghijklmnopqrstuvwxyz	*	1
oracle-test	id_token_add_organizations	*	1
oracle-test	idempotency_keys_are_namespaced_per_server	*	1
oracle-test	image_attachment_display	*	1
oracle-test	image_user_content_uses_image_url	*	1
oracle-test	images_api_registry	*	1
oracle-test	images_downgraded_for_non_vision_model	*	1
oracle-test	import_rejects_manifest_active_leaf_that_does_not_match_session_jsonl	*	1
oracle-test	initial_status_is_pending	*	1
oracle-test	inject_and_run	*	1
oracle-test	inject_and_run_idle_appends_prompt_and_requests_main_run	*	1
oracle-test	inject_and_run_while_streaming	*	1
oracle-test	inject_and_run_while_streaming_enqueues_follow_up_no_main_run_event	*	1
oracle-test	inject_summary_skips_subagent_and_injects_payload_summary	*	1
oracle-test	inject_summary_without_payload_summary_promotes_nothing	*	1
oracle-test	input_is_single_line	*	1
oracle-test	input_json_delta	*	1
oracle-test	input_tokens_details	*	1
oracle-test	inserted_entry_id	*	1
oracle-test	install_permission_reason_uses_whitelisted_source_kind_only	*	1
oracle-test	install_skill_tool	*	1
oracle-test	install_writes_atomic_and_reloads_catalog	*	1
oracle-test	install_writes_skill_install_audit_entry	*	1
oracle-test	installed_visible_in_catalog	*	1
oracle-test	installs_block_scalar_oversized_description_with_warning	*	1
oracle-test	installs_skill_missing_description_with_warning	*	1
oracle-test	into_make_service	*	1
oracle-test	invalid_api_key	*	1
oracle-test	invalid_fork_target	*	1
oracle-test	invalid_request_error	*	1
oracle-test	invalid_thinking_value_reports_candidates	*	1
oracle-test	is_a_directory	*	1
oracle-test	is_ascii_hexdigit	*	1
oracle-test	is_ascii_whitespace	*	1
oracle-test	is_char_boundary	*	1
oracle-test	is_cloudflare_provider	*	1
oracle-test	is_no_match_dynamic_summary	*	1
oracle-test	is_private_or_local_host	*	1
oracle-test	is_remote_tty_env	*	1
oracle-test	is_retryable_error	*	1
oracle-test	is_retryable_reqwest_error	*	1
oracle-test	is_retryable_status	*	1
oracle-test	is_valid_action_class	*	1
oracle-test	italic_inline_emits_ansi	*	1
oracle-test	iterates_to_done	*	1
oracle-test	job_for_trace	*	1
oracle-test	jsonl_can_move_leaf_to_root	*	1
oracle-test	jsonl_explicit_leaf_moves_are_overridden_by_new_entries	*	1
oracle-test	jsonl_metadata_id_matches_session_file_stem	*	1
oracle-test	jsonl_session_persists_across_open	*	1
oracle-test	keep_recent_tokens	*	1
oracle-test	kill_on_drop	*	1
oracle-test	known_anthropic_model_resolves	*	1
oracle-test	last_ack_at	*	1
oracle-test	last_assistant_text	*	1
oracle-test	last_completed_at	*	1
oracle-test	last_due_at	*	1
oracle-test	last_event_at	*	1
oracle-test	last_feed_area	*	1
oracle-test	last_fired_at	*	1
oracle-test	last_message_text	*	1
oracle-test	last_tool_result	*	1
oracle-test	last_user_text_from_state	*	1
oracle-test	last_viewport_h	*	1
oracle-test	latest_from_entries	*	1
oracle-test	latest_trigger_poll	*	1
oracle-test	legacy_dedup_key_works_and_meta_wins	*	1
oracle-test	list_all_sessions_cmd	*	1
oracle-test	list_api_ids	*	1
oracle-test	list_cron_jobs_tool	*	1
oracle-test	list_cron_jobs_tool_returns_redacted_session_jobs	*	1
oracle-test	list_image_models	*	1
oracle-test	list_sessions_cmd	*	1
oracle-test	list_triggers_tool	*	1
oracle-test	list_triggers_tool_returns_dynamic_rules	*	1
oracle-test	listener_clears_running_job_by_trace_id	*	1
oracle-test	listener_persists_state_and_inbox_for_stateful_job_completion	*	1
oracle-test	literal_api_key_value	*	1
oracle-test	load_all_from_paths	*	1
oracle-test	load_all_from_paths_with_base_url	*	1
oracle-test	load_clears_stale_running_state_from_previous_process	*	1
oracle-test	load_memory_block	*	1
oracle-test	load_service_account	*	1
oracle-test	load_service_account_parses_minimal_json	*	1
oracle-test	load_web_prompt_images	*	1
oracle-test	loaded_openai_responses_model_streams_text_from_local_fixture	*	1
oracle-test	loaded_openai_responses_model_streams_tool_call_from_local_fixture	*	1
oracle-test	loader_tags_project_source_when_project_shadows_user	*	1
oracle-test	loader_tags_skill_source_per_root	*	1
oracle-test	loads_templates_from_dual_roots_with_project_winning	*	1
oracle-test	local_payload_visibility_does_not_leak_payload_into_sub_agent_prompt	*	1
oracle-test	login_requires_tty_message	*	1
oracle-test	long_chinese_tool_arg_does_not_panic	*	1
oracle-test	long_line_preview_keeps_late_match_visible	*	1
oracle-test	long_retention_sets_24h_and_cache_key	*	1
oracle-test	loop_state_path	*	1
oracle-test	loop_state_paths_and_write_cap	*	1
oracle-test	lower_case_var	*	1
oracle-test	ls_lists_entries	*	1
oracle-test	lsp_client_round_trips_initialize_and_receives_diagnostics	*	1
oracle-test	main_run_request	*	1
oracle-test	malformed_config_fails_closed_without_registering	*	1
oracle-test	map_agent_event	*	1
oracle-test	map_harness_event	*	1
oracle-test	map_harness_event_for_test	*	1
oracle-test	map_reasoning_effort	*	1
oracle-test	map_stop_reason	*	1
oracle-test	mark_dynamic_rule_matched	*	1
oracle-test	mark_rules_fired	*	1
oracle-test	matched_rule_ids	*	1
oracle-test	max_completion_tokens	*	1
oracle-test	max_delay_ms	*	1
oracle-test	max_output_tokens	*	1
oracle-test	max_retry_delay_ms	*	1
oracle-test	mcp_config_included	*	1
oracle-test	mcp_notification_hook	*	1
oracle-test	mcp_notification_hooks	*	1
oracle-test	mcp_server_names	*	1
oracle-test	mcp_token_should_not_leak	*	1
oracle-test	mcp_tool_names	*	1
oracle-test	memory_block_excludes_memory_md_index_file	*	1
oracle-test	memory_save_then_load_block	*	1
oracle-test	memory_session_roundtrips_messages	*	1
oracle-test	merge_with_user_project	*	1
oracle-test	message_timestamp_label	*	1
oracle-test	mismatched_source_is_rejected	*	1
oracle-test	miss_returns_typed_error	*	1
oracle-test	missing_description_emits_diagnostic_and_skips	*	1
oracle-test	missing_dirs_produce_no_diagnostics	*	1
oracle-test	missing_file_loads_empty	*	1
oracle-test	missing_file_loads_empty_store	*	1
oracle-test	missing_name_arg_is_a_typed_error	*	1
oracle-test	missing_roots_load_cleanly	*	1
oracle-test	model_catalog_includes_custom_models_without_secret_fields	*	1
oracle-test	model_catalog_text	*	1
oracle-test	model_context_window_exceeded	*	1
oracle-test	model_credential_hint	*	1
oracle-test	model_credential_hint_accepts_env_or_auth_store_for_selected_provider	*	1
oracle-test	model_credential_hint_uses_only_selected_provider_credentials	*	1
oracle-test	model_help_summary_lines	*	1
oracle-test	model_help_summary_lists_builtin_providers_without_secrets	*	1
oracle-test	model_picker_enter_descends_then_switches_model	*	1
oracle-test	model_picker_keys_are_modal_and_navigate	*	1
oracle-test	model_picker_renders_centered_overlay	*	1
oracle-test	models_json_command	*	1
oracle-test	models_json_key	*	1
oracle-test	mouse_in_feed	*	1
oracle-test	move_to_rehydrates_thinking_level_from_session_context	*	1
oracle-test	my_custom_tool	*	1
oracle-test	name_must_match_parent_dir	*	1
oracle-test	narrow_width_keeps_timestamped_blocks_renderable	*	1
oracle-test	natural_language_prompt_creates_dynamic_trigger_and_runtime_event_executes_action	*	1
oracle-test	natural_language_scheduled_job_creates_cron_not_dynamic_trigger_chinese	*	1
oracle-test	natural_language_scheduled_job_creates_cron_not_dynamic_trigger_english	*	1
oracle-test	ndisable_model_invocation	*	1
oracle-test	new_cron_job_tool	*	1
oracle-test	new_cron_job_tool_registers_session_cron_job	*	1
oracle-test	new_from_byteslice	*	1
oracle-test	new_trigger_extraction_stream	*	1
oracle-test	new_trigger_permission_reason_is_value_free	*	1
oracle-test	new_trigger_tool	*	1
oracle-test	new_trigger_tool_can_request_chat_promotion	*	1
oracle-test	new_trigger_tool_registers_dynamic_rule	*	1
oracle-test	new_trigger_tool_rejects_fixed_schedule_in_action_or_spec	*	1
oracle-test	new_trigger_tool_rejects_fixed_schedule_jobs	*	1
oracle-test	next_after_uses_local_time_and_does_not_return_current_minute	*	1
oracle-test	next_prompt_preview	*	1
oracle-test	nine_char_alnum_passes_through	*	1
oracle-test	nlast_due_at	*	1
oracle-test	no_matching_rule_id	*	1
oracle-test	no_promote_action_leaves_parent_transcript_stable	*	1
oracle-test	no_truncation_when_within_limits	*	1
oracle-test	node_http_proxy	*	1
oracle-test	non_accepted_states_do_not_spawn_sub_agent	*	1
oracle-test	normalize_skill_content	*	1
oracle-test	normalize_tool_call_id	*	1
oracle-test	not_a_directory	*	1
oracle-test	notification_hook_pump	*	1
oracle-test	notification_status_snapshot	*	1
oracle-test	notification_status_snapshot_reflects_trigger_runtime_counters	*	1
oracle-test	npm_config_http_proxy	*	1
oracle-test	npm_config_https_proxy	*	1
oracle-test	npm_config_no_proxy	*	1
oracle-test	npm_config_proxy	*	1
oracle-test	npoll_interval_secs	*	1
oracle-test	npromote_to_chat	*	1
oracle-test	nrequest_timeout_ms	*	1
oracle-test	nrunning_trace_id	*	1
oracle-test	nskipped_overlap_count	*	1
oracle-test	ok_or_else	*	1
oracle-test	on_control_plane_prompt	*	1
oracle-test	on_disk_skill_hash	*	1
oracle-test	on_idle_ctrlc	*	1
oracle-test	on_new_span	*	1
oracle-test	on_output_item_added	*	1
oracle-test	on_text_delta	*	1
oracle-test	on_trigger_prompt	*	1
oracle-test	on_turn_end	*	1
oracle-test	on_turn_end_continuation_cap_emits_budget_limited_without_invoking_hook	*	1
oracle-test	on_turn_end_continue_runs_second_turn_then_stops	*	1
oracle-test	on_turn_end_hook	*	1
oracle-test	on_turn_end_hook_noop_writes_no_audit_no_event	*	1
oracle-test	on_turn_end_hook_stop_emits_event_and_audits_payload	*	1
oracle-test	on_turn_end_hook_unset_keeps_legacy_single_cycle_behavior	*	1
oracle-test	one_line_summary	*	1
oracle-test	one_pixel_clipboard_image	*	1
oracle-test	open_browser_command	*	1
oracle-test	open_model_picker	*	1
oracle-test	open_web_browser	*	1
oracle-test	openai_anthropic_key	*	1
oracle-test	openai_codex_responses	*	1
oracle-test	openai_stop_reason	*	1
oracle-test	optional_skill_source	*	1
oracle-test	orphaned_tool_call_gets_synthetic_result	*	1
oracle-test	oversized_text_is_capped_and_corrupt_lines_skipped	*	1
oracle-test	overwrite_required_when_hash_differs	*	1
oracle-test	overwrite_requires_explicit_flag	*	1
oracle-test	panel_rule_preview	*	1
oracle-test	parallel_tool_calls	*	1
oracle-test	parallel_tools_execute_concurrently	*	1
oracle-test	parse_and_validate	*	1
oracle-test	parse_and_validate_skill_md	*	1
oracle-test	parse_builtin_skills_config	*	1
oracle-test	parse_callback_extracts_code_and_state	*	1
oracle-test	parse_callback_no_query	*	1
oracle-test	parse_callback_query	*	1
oracle-test	parse_model_spec	*	1
oracle-test	parse_partial_json	*	1
oracle-test	parse_relay_base_url	*	1
oracle-test	parse_relay_base_url_reads_override_and_defaults	*	1
oracle-test	parse_session_jsonl	*	1
oracle-test	parse_skill_install_args	*	1
oracle-test	parse_skill_remove_args	*	1
oracle-test	parse_skill_source	*	1
oracle-test	parse_sse_event	*	1
oracle-test	parse_trigger_poll_interval_defaults_when_missing	*	1
oracle-test	parse_trigger_poll_interval_reads_config_value	*	1
oracle-test	parse_trigger_poll_interval_rejects_zero	*	1
oracle-test	parse_trigger_poll_interval_secs	*	1
oracle-test	parse_trigger_rule	*	1
oracle-test	parses_chinese_if_then_trigger_rule	*	1
oracle-test	parses_chinese_trigger_rule	*	1
oracle-test	parses_english_trigger_rule	*	1
oracle-test	parses_json_decision_inside_text	*	1
oracle-test	passthrough_when_no_placeholder	*	1
oracle-test	payload_for_prompt	*	1
oracle-test	periodic_dynamic_hook_checks_rules_and_executes_matching_action	*	1
oracle-test	periodic_hook_emits_check_trigger_when_rules_exist	*	1
oracle-test	permission_classification_block_short_circuits_before_hook_and_execute	*	1
oracle-test	permission_classification_default_allow_keeps_legacy_behavior	*	1
oracle-test	permission_classification_prompt_with_hook_allow_executes_and_emits_audit_event	*	1
oracle-test	permission_classification_prompt_with_hook_deny_blocks_and_emits_audit_event	*	1
oracle-test	permission_classification_prompt_with_no_hook_fails_closed	*	1
oracle-test	persist_state_best_effort	*	1
oracle-test	persists_rules_when_storage_path_is_configured	*	1
oracle-test	photon_rs_bg	*	1
oracle-test	pie_agent_core	*	1
oracle-test	pie_dedup_key	*	1
oracle-test	pie_hub_callback_url	*	1
oracle-test	pie_hub_login_url	*	1
oracle-test	pie_hub_token	*	1
oracle-test	pkce_challenge_is_sha256_base64url	*	1
oracle-test	poll_interval_secs	*	1
oracle-test	preferred_max_latency	*	1
oracle-test	preferred_min_throughput	*	1
oracle-test	prepare_arguments_normalizes_args_for_hook_and_execute	*	1
oracle-test	prepare_next_turn	*	1
oracle-test	preview_cron_action	*	1
oracle-test	preview_cron_text	*	1
oracle-test	preview_does_not_delete	*	1
oracle-test	preview_does_not_write_overlay	*	1
oracle-test	preview_for_banner	*	1
oracle-test	preview_is_allowed_and_only_confirm_prompts	*	1
oracle-test	preview_match_line	*	1
oracle-test	preview_returns_metadata_without_writing	*	1
oracle-test	preview_warns_when_project_skill_shadows_new_name	*	1
oracle-test	previews_recoverable_description_format_with_warning	*	1
oracle-test	previous_response_id	*	1
oracle-test	previous_trace_id	*	1
oracle-test	print_dynamic_help_and_exit_if_requested	*	1
oracle-test	print_goal_status	*	1
oracle-test	print_headless_update	*	1
oracle-test	print_help_with_skills	*	1
oracle-test	print_install_skill_result	*	1
oracle-test	print_remove_skill_result	*	1
oracle-test	print_skills_list	*	1
oracle-test	produces_deterministic_output	*	1
oracle-test	produces_time_ordered_ids	*	1
oracle-test	project_cannot_be_removed	*	1
oracle-test	project_skill_overrides_user_skill_with_same_name	*	1
oracle-test	promote_default_template_does_not_get_double_prefixed	*	1
oracle-test	promote_inline_template_body_is_not_persisted_as_template_name	*	1
oracle-test	promote_requires_approval_fails_closed_to_pending	*	1
oracle-test	promote_summary_now	*	1
oracle-test	promote_summary_now_custom_template_without_prefix_still_gets_injected	*	1
oracle-test	promote_summary_now_inserts_audited_parent_entry	*	1
oracle-test	promote_summary_truncation_final_length_includes_marker_under_cap	*	1
oracle-test	promote_summary_truncation_records_redaction_status	*	1
oracle-test	promote_summary_when_result_details_match	*	1
oracle-test	promote_summary_when_summary_contains	*	1
oracle-test	promote_template_forbidden_field_fails_closed	*	1
oracle-test	promote_template_unknown_var_fails_closed	*	1
oracle-test	promote_template_with_stale_trigger_prefix_still_gets_real_trace_id_prepended	*	1
oracle-test	promote_to_chat	*	1
oracle-test	promote_when_result_details_match_does_not_consult_summary	*	1
oracle-test	promote_while_parent_is_streaming_routes_through_follow_up_single_write	*	1
oracle-test	promoted_dynamic_trigger_result_enters_parent_chat_context	*	1
oracle-test	promotion_condition_any_of_fails_closed_when_empty_intersection	*	1
oracle-test	promotion_condition_any_of_fails_closed_when_pointer_missing	*	1
oracle-test	promotion_condition_any_of_fails_closed_when_value_not_array	*	1
oracle-test	promotion_condition_any_of_returns_intersection_on_match	*	1
oracle-test	prompt_cache_hit_tokens	*	1
oracle-test	prompt_cache_key	*	1
oracle-test	prompt_cache_retention	*	1
oracle-test	prompt_for_api_key	*	1
oracle-test	prompt_from_template	*	1
oracle-test	prompt_from_template_interpolates_and_runs	*	1
oracle-test	prompt_import_activation	*	1
oracle-test	prompt_persists_user_and_assistant_to_session	*	1
oracle-test	prompt_reports_session_persistence_failures	*	1
oracle-test	prompt_tokens_details	*	1
oracle-test	prompt_with_images	*	1
oracle-test	prompt_with_message	*	1
oracle-test	provider_credentials_included	*	1
oracle-test	provider_transport_failure	*	1
oracle-test	prune_expired_cycle	*	1
oracle-test	pump_non_blocking_second_trigger_audited_while_first_runs	*	1
oracle-test	pure_text_output_drops_prefix_space_after_empty_delta	*	1
oracle-test	pure_text_output_drops_prefix_whitespace_split_across_deltas	*	1
oracle-test	pure_text_output_drops_single_prefix_space	*	1
oracle-test	push_assistant_at	*	1
oracle-test	push_assistant_with_timestamp	*	1
oracle-test	push_plain_untimed	*	1
oracle-test	push_plain_with_timestamp	*	1
oracle-test	push_relay_snapshot	*	1
oracle-test	push_thinking_at	*	1
oracle-test	push_thinking_with_timestamp	*	1
oracle-test	push_tool_at	*	1
oracle-test	push_tool_result	*	1
oracle-test	push_tool_result_at	*	1
oracle-test	push_tool_result_with_timestamp	*	1
oracle-test	push_tool_with_timestamp	*	1
oracle-test	push_user_at	*	1
oracle-test	push_user_with_timestamp	*	1
oracle-test	qr_lines_render_a_scannable_block_grid	*	1
oracle-test	queue_user_prompt	*	1
oracle-test	quiet_dynamic_trigger_traces	*	1
oracle-test	random_token_has_requested_len_and_alphabet	*	1
oracle-test	rate_limit_exceeded	*	1
oracle-test	raw_os_error	*	1
oracle-test	read_body_capped	*	1
oracle-test	read_clipboard_sync	*	1
oracle-test	read_sse_response	*	1
oracle-test	read_to_string	*	1
oracle-test	read_trigger_poll_interval_secs	*	1
oracle-test	read_writes_then_reads	*	1
oracle-test	reasoning_block_emitted_when_effort_set	*	1
oracle-test	reasoning_summary_part	*	1
oracle-test	reasoning_summary_text	*	1
oracle-test	receiver_agent_id	*	1
oracle-test	record_follow_up_hop	*	1
oracle-test	record_turn_end_decision	*	1
oracle-test	recording_dynamic_trigger_stream	*	1
oracle-test	redact_control_prompt_secrets	*	1
oracle-test	redacted_payload_visibility_does_not_leak_payload_into_sub_agent_prompt	*	1
oracle-test	refresh_goal_state	*	1
oracle-test	register_builtin_local_defaults	*	1
oracle-test	register_custom_model	*	1
oracle-test	register_images_api_provider	*	1
oracle-test	register_notification_hook	*	1
oracle-test	register_notification_hook_drives_pump_into_handle_trigger	*	1
oracle-test	register_notification_hook_snapshot_reflects_hook_status_state	*	1
oracle-test	registry_and_help_do_not_expose_removed_hub_surface	*	1
oracle-test	registry_isolates_failing_extension	*	1
oracle-test	registry_rejects_oversized_action	*	1
oracle-test	registry_round_trips_storage_and_enable_state	*	1
oracle-test	rehydrate_after_reopen_mirrors_state_into_agent	*	1
oracle-test	rehydrate_from_session	*	1
oracle-test	rehydrate_from_session_restores_messages_model_thinking	*	1
oracle-test	rejects_http_url	*	1
oracle-test	rejects_invalid_name_before_any_write	*	1
oracle-test	rejects_missing_action_separator	*	1
oracle-test	rejects_private_and_loopback_hosts	*	1
oracle-test	rejects_skill_missing_frontmatter	*	1
oracle-test	rejects_traversal_in_skill_name	*	1
oracle-test	rejects_unsafe_archive_paths	*	1
oracle-test	relay_base_url	*	1
oracle-test	reload_skills_fn	*	1
oracle-test	reload_skills_from_disk	*	1
oracle-test	reload_skills_from_disk_emits_skills_reloaded_event	*	1
oracle-test	reload_skills_from_disk_invokes_loader_and_replaces_catalog	*	1
oracle-test	reload_skills_from_disk_preserves_message_state_and_streaming_flag	*	1
oracle-test	reload_skills_from_disk_propagates_loader_diagnostics	*	1
oracle-test	reload_skills_from_disk_without_loader_errors_with_not_configured	*	1
oracle-test	remove_and_save	*	1
oracle-test	remove_and_save_clears_entry_on_disk	*	1
oracle-test	remove_clears_overlay_entry	*	1
oracle-test	remove_cron_job_tool	*	1
oracle-test	remove_cron_job_tool_removes_session_job	*	1
oracle-test	remove_index_entry	*	1
oracle-test	remove_skill_tool	*	1
oracle-test	remove_trigger_tool	*	1
oracle-test	remove_trigger_tool_removes_dynamic_rule	*	1
oracle-test	removing_rule_updates_storage_file	*	1
oracle-test	render_base_prompt	*	1
oracle-test	render_control_plane_prompt	*	1
oracle-test	render_cron_jobs	*	1
oracle-test	render_diff_preview	*	1
